,day_of_week,is_weekend,day_of_month,month,year,is_holiday,season,lag_1,lag_2,lag_7,lag_14,lag_month,lag_year,rolling_mean_3,rolling_std_7,rolling_max_7,rolling_mean_7_lag_7,total_trips_all_routes,trips_from_mont_royal_all,trips_to_berri_all,total_rolling_mean_3,total_rolling_std_7,total_lag_7,trip_bin
612,4,0,5,9,2015,0,4,5.695854125847955,1.782487524491227,2.739170825169591,1.739170825169591,1.739170825169591,3.260829174830409,3.913056941723197,2.106373723294464,6.739170825169591,3.2795261858111946,22505.6045758327,140.21937043330996,166.43316699321636,22559.433706858854,3414.0608120162296,22745.74694796538,high (5–6)
613,1,0,22,8,2014,0,3,1.0037463002420757,1.022477801452454,3.0037463002420757,5.0,4.985014799031697,0.0,2.6754080338981763,1.7736169085135698,6.003746300242076,3.28196798547221,16238.582849849958,113.02247780145245,98.93256659564264,12654.124451126529,3654.1760921399373,17641.270782275966,high (5–6)
614,4,0,24,8,2015,0,3,1.0345806487112064,1.0,1.0691612974224127,9.723354810310349,2.9654193512887934,6.069161297422413,2.344860216237069,1.9676299238812442,5.0,2.6010691274667486,19379.882063990743,125.69161297422413,149.61961286417673,22189.913546085565,4355.171991924252,24035.176507524036,high (5–6)
615,5,1,18,7,2014,0,3,2.3251196391787072,5.116586907214195,1.5582934536070976,3.6748803608212928,3.3251196391787072,0.4417065463929024,3.7055289690713984,1.7499639904327688,5.674880360821293,3.398781038290784,21302.56379226748,149.11658690721418,145.5336523711432,21214.94033118665,2655.991812755956,22036.970573350387,high (5–6)
616,3,0,3,9,2014,0,4,2.7652726863786796,3.0,1.0,3.88263634318934,5.530545372757359,0.2347273136213206,2.588424228792893,0.809388141810399,3.0,3.0335324733744744,18122.965886088008,118.6527268637868,133.71381760930151,17673.44632801029,2198.9820568292334,20559.157462620406,high (5–6)
617,1,0,25,7,2017,0,3,5.433878674975862,5.943535541706897,4.811292891658621,1.1887071083413794,3.1887071083413794,1.6225857833172412,5.188707108341379,2.8168297079023645,11.622585783317241,5.140098038076847,26800.2077886693,134.16939337487932,258.5067033825448,21015.48964661576,6046.112130893971,30554.899349365165,high (5–6)
618,4,0,6,9,2015,0,4,3.3943567629609093,3.1633859422234543,2.2788713525921818,1.2788713525921818,1.2788713525921818,3.7211286474078182,3.7596237841973936,1.9152578960282018,6.278871352592182,3.016497915766961,22552.5551220356,117.66469627701692,184.84514589631272,22241.366771307865,3971.4694392385695,22161.16661779207,high (5–6)
619,2,0,17,9,2016,0,4,3.801431319891085,2.198568680108915,3.4007156599455426,5.299642170027228,2.4982108501361435,2.7003578299727713,3.0336911633061048,1.6169348946337,5.0,3.729235969949432,25135.57330123486,119.19141208065349,178.9964217002723,21907.110561712965,4216.885171832816,24948.019707603282,high (5–6)
620,6,1,18,5,2015,0,2,3.693322284476612,3.0,4.386644568953224,2.693322284476612,3.693322284476612,6.386644568953224,3.051112952587231,2.4470585562406018,8.306677715523389,3.0333293873130756,14818.54416121292,116.8202817458464,129.5399834267149,19722.33968642595,4703.486504302082,16071.15420198695,high (5–6)
621,5,1,24,6,2016,0,3,2.0,1.8563242918780924,3.5689728756342776,3.1436757081219078,2.712648583756185,1.4310271243657224,1.6187747639593641,1.3148278906575925,4.0,2.6732355119651694,15959.346784918718,106.00572995685336,133.70691862690282,23910.63472649387,3605.627827358015,18581.646204764063,high (5–6)
622,4,0,10,7,2014,0,3,3.80901625424438,4.19098374575562,4.97745936438905,3.7864756186334296,2.59549187287781,2.9774593643890497,3.674180211870317,2.9844878627863327,9.97745936438905,3.853922766341293,23989.33286511466,171.21352438136657,161.505329330434,22628.617039463854,2603.912758923145,22374.372701966375,high (5–6)
623,1,0,17,8,2014,0,3,1.2244598024780804,3.336689703717121,1.0,7.214390691326718,2.11222990123904,0.3366897037171208,2.445563234572374,1.000712627142549,3.336689703717121,2.905241386245303,20257.15103666727,144.95972355539456,124.58128772849793,13928.9913074233,5979.4233268261905,21389.513961946453,high (5–6)
624,6,1,24,7,2015,0,3,2.0,1.2981431024649746,1.0,3.5527853463025383,1.1490715512324874,3.8509284487675126,1.631476435798308,1.4429547431153875,4.894429307394923,2.4285714285714284,15455.18400458145,119.15543445915938,126.14907155123248,21537.851878647325,3066.821656983509,19336.30255294343,high (5–6)
625,3,0,19,6,2015,0,3,2.9356349942209476,3.8069049826628425,1.0643650057790524,5.128730011558105,3.0,3.9356349942209476,2.7739416762984206,1.3778692578389027,4.386190034674315,1.7786507200647668,22902.618494786177,162.35634994220948,141.41603012713915,20946.461519100456,3520.122441283057,22688.946227122033,high (5–6)
626,2,0,6,6,2015,0,3,3.570681302227887,1.2146593488860564,1.6439780466581695,3.0,1.0,3.0,1.9284468837046478,1.8518084817359441,5.570681302227888,2.836948199363461,22683.146657851623,139.9947691155952,146.20419758007648,17904.02460388218,4178.423376628711,22498.644364223237,high (5–6)
627,2,0,12,7,2017,0,3,1.6620234905715427,4.331011745285771,4.655058726428857,6.662023490571543,3.006964764142686,1.0,2.664345078619105,3.1462234640595788,10.331011745285771,6.195119366571314,29663.54910367622,139.02089429242807,258.33101174528576,26467.892890905576,4404.239538975411,28607.378652403237,high (5–6)
628,1,0,19,8,2017,0,3,3.0,8.322746485745819,4.8386267571270904,2.4193133785635452,6.935193649944817,1.2579401356906361,5.301144369060758,2.1024640262896948,8.322746485745819,3.5852238418311035,26132.304408676202,123.25794013569063,184.4510739213261,24582.43295652774,4219.981133492236,29269.78464564686,high (5–6)
629,4,0,13,6,2014,0,3,4.255434466876514,3.372282766561743,1.6277172334382568,3.116848299685229,2.372282766561743,1.4891310662469723,3.9221011335431806,1.7661792769212314,5.883151700314771,2.790372400179869,23165.502651876875,169.27717233438256,145.64945510094432,21436.772500795796,3042.158706869928,21638.815489552446,high (5–6)
630,3,0,19,6,2015,0,3,2.8802668849155566,4.0,1.1197331150844432,4.760533769831113,3.0598665575422217,3.7605337698311136,2.6267556283051854,1.2611433385987392,4.0,1.87678065618603,22973.42747527076,160.06653868043114,140.53879901788,20706.696552790963,3633.6005304785454,22790.145873961264,high (5–6)
631,3,0,26,8,2015,0,3,2.1316808162234135,1.0,2.026336163244683,6.8683191837765865,2.973663836755317,3.0,4.324554612251772,3.159236136946798,9.920991510265953,2.7330972594604876,22857.755232497817,153.0,161.8419830205319,22165.52955759328,2478.9927929481964,22245.491083410958,high (5–6)
632,5,1,24,6,2016,0,3,2.0,1.2839209747374656,1.8517629242123972,3.7160790252625344,1.5678419494749314,3.148237075787603,1.4279736582458218,1.19388364940653,4.0,2.509691707067847,15502.568937840497,110.01255317683774,128.5552887726372,22423.149306351093,3283.3839365986264,19333.211760169706,high (5–6)
633,3,0,9,7,2015,0,3,2.3892722793112133,5.0,5.473180698278033,5.305363860344394,3.9160915810331804,4.0839084189668196,2.7964240931037376,2.925988385501641,9.862452977589246,3.619376239409611,24850.43929811839,159.61762874829063,174.8858217655103,23043.04757646805,2992.1349037665127,23678.87954329603,high (5–6)
634,2,0,25,8,2017,0,3,2.028772492827547,6.115089971310187,4.0,3.9424550143449064,4.0,0.9712275071724532,3.895673734459685,1.7904570316523092,7.08631747848264,3.4938344658226685,26487.036612021046,128.79859255020716,185.79859255020716,24892.664676987566,3379.597103092645,28638.503206875997,high (5–6)
635,0,0,14,6,2014,0,3,2.0,6.103151714027505,2.654727571041258,3.2063034280550107,1.8968482859724947,2.2421207149312368,4.701050571342502,1.9717999824873143,6.551575857013753,2.157593102003929,14543.295086783812,118.55157585701376,93.55587600361493,17346.380824895416,2838.3706770691415,18797.179086434382,high (5–6)
636,6,1,21,5,2014,0,2,3.0055425373891795,3.9944574626108205,5.0,4.988914925221641,2.0110850747783586,0.038797761724254975,3.662971641740547,1.1193300560627515,5.016627612167538,2.2904650320478677,15645.71476260067,139.82818134093543,113.09422313561605,20602.44531111356,3803.8296386222332,13818.389914334763,high (5–6)
637,3,0,7,5,2014,0,2,1.8240747473226546,2.824074747322655,6.944448483935927,3.6481494946453092,1.8240747473226546,0.0,2.4320996630968725,2.2044819801115034,7.120373736613273,2.210317748852566,18800.777575803204,160.12037373661326,133.58332727409612,18398.675840423355,2709.6628822605594,21100.62251870659,high (5–6)
638,3,0,7,9,2015,0,3,2.144602908924167,3.9638492727689583,2.018075363615521,1.0723014544620835,1.0180753636155209,3.9276985455379165,3.6787169090770138,1.8205939333971881,6.0723014544620835,2.8881291947694643,22597.430505526507,105.35565227116406,195.4758144551499,22035.146294682258,4320.005015825127,21805.011710002294,high (5–6)
639,3,0,24,7,2014,0,3,4.036637708899392,3.9755748607337384,6.048850278532523,5.506106284816566,1.4938937151834346,0.0,4.0,2.727002345448094,8.518318854449696,3.9311884077785284,21883.902631352743,155.06106284816565,146.0488502785325,20333.71962215864,2902.713043262064,20459.880506884376,high (5–6)
640,5,0,23,7,2016,0,3,3.821177290778671,10.39059561700804,9.748241035450699,4.715290836885315,2.0,1.8211772907786712,6.439219787226689,3.3866843908740973,10.56941832622937,4.902522765954295,24384.511388555977,156.4964820709014,233.1577151346297,26207.23736312299,3896.031284129289,22844.79540055722,high (5–6)
641,2,0,14,7,2017,0,3,2.4658751383314397,3.63353121541714,4.534124861668561,4.931750276662879,3.09940635374858,3.63353121541714,3.6107813076381,1.937620656379402,7.26706243083428,3.0381517758334686,29635.382764663133,139.3976254149943,241.11127927877698,26618.174949283984,4434.735306142198,30669.95111236435,high (5–6)
642,2,0,24,6,2014,0,2,7.255829476943438,1.7441705230565623,7.953364184452498,4.976682092226249,1.2558294769434377,0.0,3.8294470153710414,3.0034777920271036,9.488341046113124,3.996668870318036,22092.130562326693,163.5816126772081,146.67421679973532,18901.801129296535,2763.2822700602037,18109.860670277725,high (5–6)
643,5,1,10,8,2015,0,3,6.162819772756388,4.069660833226578,5.232480605982966,2.5581201514957415,2.0,2.7209399242521295,4.930200252492902,2.6825732828146074,8.395300378739353,3.9468258549603314,22916.287138696913,154.6743604544872,181.6735269688041,23785.490810544437,3201.6216979108435,22875.518625310036,high (5–6)
644,3,0,9,9,2014,0,4,2.8483647511143353,3.767756832590443,5.075817624442832,2.691939208147611,1.3080607918523892,0.9241823755571676,3.5387071945682598,1.9273773186302243,6.308060791852389,4.12051063671904,22014.016852124805,166.1468449548046,131.09018850668602,21999.753006754156,4280.1787244916,22827.90188506686,high (5–6)
645,3,0,18,7,2014,0,3,1.0,1.0,4.085080461109799,6.627620691664697,5.542540230554899,0.0,1.9432796925934674,1.6809893469738924,5.457459769445101,3.208208538492157,14921.82945813771,129.8187471472019,104.425402305549,11492.594818505093,4525.164685912584,18054.21343729672,high (5–6)
646,3,0,16,7,2014,0,3,5.98237184632248,2.50881407683876,5.92948738528992,3.96474369264496,1.50881407683876,0.0,4.339209384559173,2.602908817182823,8.473557769483719,3.779418516543743,22789.51920298586,166.61458299890387,149.49118592316125,20844.886970429794,2796.5730939370915,19953.721099205526,high (5–6)
647,1,0,10,9,2015,0,4,2.2726652363717905,4.181663090929477,1.7273347636282093,2.4546695272564185,3.7273347636282095,1.9089978545576862,3.09088841212393,1.7897753398840004,6.0,3.2857142857142856,18873.962710962307,113.0,128.2713004365512,14428.791657817514,4130.384258988697,19498.90924081193,high (5–6)
648,2,0,7,7,2014,0,3,3.0,4.5009236372111685,4.5009236372111685,4.248614544183248,5.747690906972079,0.0,4.666050908525888,2.206309974013212,7.749538181394416,3.3214945455150833,21179.069116656457,168.0,146.74769090697208,19124.633775650927,2204.6912775581873,21377.880382396623,high (5–6)
649,3,0,18,8,2015,0,3,3.0,2.7696125426816316,2.589870847560544,4.6405166097578245,4.589870847560544,1.6405166097578245,3.7864944634140585,1.7885366551020758,6.0,2.241594624565015,22945.418420380716,144.33664203657415,162.0178782988068,21366.01261451044,5009.002278543101,14186.48756410958,high (5–6)
650,4,0,1,7,2014,0,2,5.915571433100036,3.9366785748250273,1.042214283449982,2.0,3.957785716550018,0.16885713379992762,4.950750002641688,2.197416866310052,5.978892858275009,3.7082551023642885,18713.29232082287,138.14774999207495,135.08442856689996,19948.50048622681,5237.803562200738,23279.82753754724,high (5–6)
651,4,0,17,9,2015,0,4,1.0,2.9469686118378204,3.4337107647972758,6.5928049292838145,2.02651569408109,3.0795470822432693,2.8200754862927884,1.8962654893376474,5.486742152959455,3.4753782840675598,20563.8894944678,147.87688118909438,135.39773541121636,21948.519086429307,4577.232304588017,23436.587501550843,high (5–6)
652,1,0,18,7,2017,0,3,2.093901212281446,10.906098787718554,1.281703636844338,1.093901212281446,4.0,0.906098787718554,5.697967070760482,3.4511588781372797,10.906098787718554,4.709583809272013,26459.866334801187,112.93901212281446,211.61955635786794,23512.39976700531,3373.780935748819,26101.656207130225,high (5–6)
653,3,0,18,8,2016,0,3,3.0,2.5656056344895712,4.0,7.1312112689791425,3.7375774620417146,4.909549289593858,2.9125258206805715,1.2405460967104707,4.8687887310208575,3.3290261566473265,25576.715099164303,137.61529578632272,183.244563351438,24331.81644224602,6527.708001786955,24783.408028660044,high (5–6)
654,4,0,10,7,2016,0,3,2.2998431846106486,2.2998431846106486,1.0,5.450548853862729,1.7001568153893514,4.700156815389351,2.766614394870216,1.4464415498805623,5.0,3.59273393076551,18924.205591055525,123.05023522308403,138.30141133850415,23178.333460029815,2790.4606669446466,24780.62018096682,high (5–6)
655,0,0,17,6,2014,0,3,2.0,5.70979327593887,2.0646899139083055,2.4195865518777406,2.2902067240611297,3.225516810152824,4.569931091979623,1.9646685023988257,6.354896637969436,2.1013990394198387,14431.58129036664,118.35489663796943,99.06289413685582,17912.48917704464,2988.7365299090857,18806.029651291374,high (5–6)
656,3,0,13,8,2014,0,3,4.0,3.3378481193261993,3.6756962386523986,4.006772178989299,4.3446202983154985,0.0,3.445949373108733,1.2495877443552406,4.6689240596631,4.002902362423986,17299.47488865165,129.689240596631,117.7231014915775,17826.517246801068,4870.425161412307,12491.987668225716,high (5–6)
657,5,0,28,8,2014,0,3,2.2716648698561936,3.135832434928097,1.5433297397123877,1.5433297397123877,2.5433297397123877,2.592502695215709,3.378610811642699,2.9612973968748872,9.320837825359515,2.7002362984276225,16665.448760200772,156.33252425694138,126.86416756507191,20358.592231638606,2993.731295081061,16947.951005702187,high (5–6)
658,5,1,7,7,2014,0,3,3.5396294635168895,4.4603705364831105,1.2301852682415553,2.4603705364831105,4.309444195275335,0.7698147317584447,3.5635186015748888,1.1954862464544385,4.4603705364831105,2.9342327805024127,20917.129959634603,150.5320379506571,147.4679620493429,21642.377557127526,2425.996099656131,22099.530230118682,high (5–6)
659,1,0,16,7,2017,0,3,1.9983867597695046,6.995160279308514,5.001613240230496,2.0,2.9983867597695046,2.0032264804609907,4.497580139654257,2.3015037923363266,8.998386759769504,3.2141704828406787,28694.2696200614,128.51048606149823,220.56694946956554,25059.24703469817,4410.568912097244,29930.945567717976,high (5–6)
660,2,0,6,7,2014,0,3,1.572004199209183,3.0,5.004029394464282,3.572004199209183,2.0,0.8559916015816338,2.3813361328061218,1.7576248367347915,5.8600209960459155,2.7137100865051025,18055.50279432046,135.320251952551,122.15609658181121,17977.15591646243,3145.6631407557934,23018.74668850689,high (5–6)
661,3,0,3,8,2014,0,3,5.768554014306309,5.537108028612618,1.231445985693691,3.537108028612618,3.768554014306309,0.0,5.203774695279285,2.208070471605087,7.305662042918927,2.5938899897812076,22643.863068520794,179.30566204291893,168.76855401430632,18599.352666376624,3775.518484013232,20965.977192126204,high (5–6)
662,3,0,9,7,2014,0,3,3.1308113152633013,6.0,5.781981141227831,2.0872075435088675,2.0872075435088675,0.0,3.753874210175534,2.1648043178035685,7.043603771754434,3.3849676568169946,21741.475847189522,168.5232452610532,144.13369806561528,18914.532409706233,2900.765993989534,22358.268303680656,high (5–6)
663,2,0,6,7,2014,0,3,3.021797956810636,3.9891010215946823,4.032696935215954,5.005449489202659,6.967303064784046,0.0,4.994550510797341,2.2304590159557183,8.010898978405319,3.2903852764594217,21012.72466967608,167.95640408637874,148.01089897840532,19191.437713194908,1994.014605113423,21024.21275485465,high (5–6)
664,5,1,15,7,2015,0,3,4.1803329160543425,3.349722569954715,4.879778055963772,2.0,1.530055486009057,2.530055486009057,3.373407314678743,2.718973893905101,7.939889027981886,3.16003170629089,22231.809185640763,135.61205298233511,155.06011097201812,23029.309135456417,3209.532679833206,23525.79701086135,high (5–6)
665,4,0,7,8,2015,0,3,1.2795603417967585,2.838681025390276,4.602198291016207,1.0,2.2795603417967585,3.559120683593517,2.8924540169268504,1.8888728580684557,6.0,2.9262795605470244,14904.331520078234,114.39780170898379,129.892750087894,19229.8605529688,2733.0704415323758,16984.878871581735,high (5–6)
666,5,1,22,6,2014,0,3,3.0,4.0,4.766988044532518,4.766988044532518,2.349517933201223,0.0,3.7443373184891606,1.1927105034224752,5.116505977733741,2.219139441295005,16206.33544205714,141.74758966600612,115.79614346560979,20666.042627637446,3996.3781713448416,13870.612263842622,high (5–6)
667,4,0,10,8,2015,0,3,2.252281226102586,4.0,1.747718773897414,2.0091249044103443,1.5045624522051722,4.0,3.4143854405640806,1.6617493699769275,5.495437547794828,2.568821455882759,22662.73911725724,118.88459234005258,181.87225133825518,21749.713413735102,4128.4708485181145,22037.585040657763,high (5–6)
668,2,0,13,8,2017,0,3,1.0,5.906143694047906,2.046928152976047,4.093856305952094,5.906143694047906,3.8592155410718596,3.2864051803572867,1.9705393840186667,6.187712611904187,3.3171617110538882,28988.15168674389,149.62457477619162,265.62457477619165,27744.77233993568,3762.1992540675437,25580.403828662595,high (5–6)
669,4,0,27,7,2015,0,3,2.0,3.6615006093410276,1.0,1.0,2.330750304670514,3.6615006093410276,3.664083638003847,2.7919325495906473,8.676998781317945,2.286821297998351,15734.473315100686,146.10848720383842,121.04649451593076,20113.217963170555,2914.0381043654115,17753.87748625414,high (5–6)
670,3,0,6,7,2014,0,3,3.89447006632902,5.105529933670979,4.21105986734196,2.0,2.4472350331645103,0.0,3.6666666666666665,1.7313850034977323,6.105529933670979,3.3007899905244256,22011.853463347816,172.02511529848059,154.18087582911275,19016.651384314,2899.5682167685445,21083.445592297354,high (5–6)
671,3,0,27,6,2015,0,2,1.5722924691708382,3.1385376541458085,4.138537654145809,4.861462345854191,2.1445849383416764,2.572292469170838,3.6204874486180634,3.2288386075487483,9.572292469170838,2.7753867901184517,22476.647609291318,137.17482135932102,158.57833975336672,22665.81528217997,2835.5714373295864,22996.722923269954,high (5–6)
672,5,0,12,9,2014,0,4,3.9606631674320916,3.0,4.940994751148137,2.9606631674320916,4.019668416283954,0.0,3.3530017496172877,1.3661344443465548,5.059005248851863,3.5798578926931235,9261.272472021787,82.80640506764212,82.53104723966676,18166.289741910594,3850.0137474659973,16838.955927609564,high (5–6)
673,4,0,19,8,2014,0,3,3.8493074879877436,4.0,4.773961231981615,5.0,5.849307487987744,0.37673128003064105,3.6666666666666665,1.4758227688946834,5.226038768018385,4.277878916559172,17838.862050974443,133.0,125.69861497597549,18364.299898807054,4556.500299089946,15195.651522577355,high (5–6)
674,1,0,14,7,2015,0,2,2.694302980712818,1.694302980712818,4.388605961425636,2.0,4.082908942138454,5.917091057861546,2.203798012858121,1.5196925162653379,5.0,4.519618969691571,18169.856318644397,127.64242548217955,128.58545528930773,20670.4320638226,2899.2380998030903,22510.11169935685,high (5–6)
675,3,0,12,5,2014,0,2,1.763644124601384,2.3818220623006923,2.0,2.0,1.381822062300692,0.0,1.778792406017474,0.8685419869203264,3.3818220623006923,2.102599897193302,19688.12468744711,160.00913165415727,146.15459784105934,18620.361795428493,2379.834287541187,18658.85645465194,high (5–6)
676,4,0,5,9,2015,0,4,5.657625715549216,1.8054245706704704,2.731525143109843,1.731525143109843,1.731525143109843,3.268474856890157,3.9105083810366144,2.103199244636729,6.7315251431098435,3.275157224634196,22506.384435402797,139.8447320123823,166.73899427560627,22554.15054055557,3423.3194998814124,22736.036931749502,high (5–6)
677,3,0,16,7,2016,0,3,2.4852798742763156,1.4852798742763156,2.9411194971052628,3.029440251447369,2.9411194971052628,4.485279874276316,1.6568532495175439,1.347270089700595,4.485279874276316,3.6764339624248117,16452.31841524579,115.88223899421052,125.02944025144737,21001.89751039419,2731.7813463552748,21240.940242335986,high (5–6)
678,2,0,12,8,2017,0,3,1.0,5.254626265811901,2.3726868670940493,4.745373734188099,5.254626265811901,2.881939398717852,2.960646466239284,2.3570862165185082,7.490747468376197,4.5271226492064685,29343.228685132515,147.0185050632476,263.01850506324763,26924.07755283439,4109.54038674883,26714.69567122148,high (5–6)
679,2,0,13,7,2017,0,3,1.7893829336189444,4.394691466809472,4.973457334047361,6.789382933618945,2.8159255995715835,1.0,2.728024800142806,3.154835218248952,10.394691466809473,6.067759923523912,29593.6287694432,138.44777679871476,258.3946914668095,26684.170451773905,4332.256070409575,28551.276817740854,high (5–6)
680,2,0,21,6,2016,0,3,8.376852562905245,2.6884262814526227,4.0,4.155786859273689,7.753705125810491,4.688426281452623,4.458950854301749,2.376202537746879,8.376852562905245,3.0796955132481267,26075.13428322371,149.14537819195772,160.80416346692638,22903.037778377402,3524.6844162653592,26448.972499533047,high (5–6)
681,1,0,22,7,2014,0,3,6.720067339243327,1.9300168348108317,9.440134678486654,6.069983165189168,1.2099494955675043,0.27993266075667256,3.9300168348108317,3.058027682838227,9.720067339243327,4.062876382640951,22544.56673490326,157.8305218791358,153.35919192908005,20010.09195885755,2979.0999394707324,18528.262928278156,high (5–6)
682,3,0,25,7,2014,0,3,2.2112483925486317,1.1408322616990878,2.0,6.64791934575228,2.929583869150456,2.7887516074513683,4.356805376949848,3.1063002431883437,9.788751607451369,2.764582950606817,22899.828091143994,154.4083226169909,161.08459029895593,22123.711311149505,2480.079462354018,22136.66982357846,high (5–6)
683,3,0,7,5,2014,0,2,1.7910812823846398,2.79108128238464,6.746487694307839,3.5821625647692796,1.7910812823846398,0.0,2.388108376512853,2.147722105261507,6.9554064119231995,2.19617769245056,18810.675615284606,159.9554064119232,133.88026845853824,18402.866010470483,2690.965368239841,20995.340372089384,high (5–6)
684,1,0,12,8,2016,0,3,2.3154259327037976,3.3288564831759495,1.3288564831759495,3.3288564831759495,1.6711435168240505,2.0,3.644282415879747,1.5765720121385625,5.959708348583544,3.849468256873056,15362.396402929273,93.76515737012912,119.19455097845443,18094.473646871873,3386.573888076203,25318.04988213405,high (5–6)
685,1,0,5,7,2014,0,3,3.0759403438884916,5.20676609351918,2.9240596561115084,5.358646781296164,1.0,0.0,4.402255364506393,2.170811045400468,7.358646781296164,2.6443610670104496,14475.576543614749,119.71729356259233,83.15188068777698,15236.876064967524,3062.4040676474106,19685.810943804478,high (5–6)
686,2,0,24,8,2017,0,3,2.4916727018605225,7.96669080744209,4.0,3.016654596278955,4.0,0.5083272981394775,4.898624187364465,2.0858803984766596,8.475018105581567,3.394641563887031,27163.333817418224,125.55829108697634,182.55829108697634,24603.0434462026,3793.2927064926944,28678.775525061865,high (5–6)
687,4,0,20,6,2014,0,3,6.295290588418939,2.704709411581061,5.067034118932571,3.181162353675755,3.114128234743184,2.818837646324245,4.234903137193687,2.1521573718230025,7.181162353675755,2.532092773529003,22822.089973965958,175.50360705478334,150.0,22452.090922074734,3403.329162361853,16091.51195248955,high (5–6)
688,2,0,19,7,2014,0,3,6.354898471522799,2.3225507642386005,7.419593886091196,4.709796943045598,1.3225507642386005,0.0,4.215033842825734,2.8049193452184507,9.032347707284199,3.912463739829571,22588.35482537769,164.19315993510182,149.6774492357614,20491.545466427295,2827.305487050948,19558.097823242788,high (5–6)
689,2,0,22,6,2016,0,3,8.546009384774024,3.302660410150651,4.151330205075325,3.546009384774023,8.092018769548046,4.546009384774023,4.717110068358442,2.560234094928671,9.453990615225976,3.2678962709187407,26335.92457003838,153.1247261035688,176.00829440396376,22709.35304692216,3849.820585338102,27341.05524956807,high (5–6)
690,4,0,5,6,2016,0,3,2.7267573371159424,2.7267573371159424,1.0,3.9563493200942017,1.2732426628840576,4.273242662884058,2.9089191123719806,1.268555162233445,5.0,3.9281664791625266,18772.864523992397,122.40986399432609,134.45918396595653,23495.6018277,2275.00346859211,24997.919484592014,high (5–6)
691,1,0,19,6,2016,0,3,4.0376230216291695,8.671287975280949,1.873267009269644,1.873267009269644,5.455445015449407,2.1643560123595256,5.375577663576785,3.250061837567103,10.417821993820237,4.274964850963094,26306.798020966013,124.80791613595478,198.40792682387678,23349.27593778502,3312.4422610925894,26080.918720663478,high (5–6)
692,4,0,8,8,2015,0,3,3.341540069276277,3.552819976907908,2.0,1.4471800230920921,1.4471800230920921,2.211279907631631,4.113846689758759,1.9205340163755986,6.447180023092092,3.112674298909767,22911.466037065056,134.85542159335438,174.98253891467166,21927.03370038562,3596.5284063304075,21444.784181295407,high (5–6)
693,5,1,23,7,2014,0,3,2.7034898563522014,4.0,2.7034898563522014,3.593020287295597,4.703489856352202,1.4825507182389925,4.1356599042348,1.989320146896736,6.593020287295597,1.9260786740341416,19577.992536924277,148.47677683974842,132.552347845283,20845.604004978533,5109.781331964755,14663.446120399245,high (5–6)
694,3,0,14,9,2016,0,4,3.8395617128925528,1.5802191435537236,4.0,5.580219143553723,3.9010957177686176,7.061534004876064,3.526739714517908,1.570642055610437,5.580219143553723,3.871272040318769,25002.993251883556,121.28350629685957,193.98679345016544,22731.961374429404,6094.032709049601,24695.094984904048,high (5–6)
695,4,0,15,8,2015,0,3,3.487586112811084,3.512413887188916,3.9751722256221678,2.487586112811084,3.7437930564055417,1.2810347179722903,3.5895402769277913,1.5006043235740405,5.256206943594458,3.1688176600658515,10496.902649900585,91.22344996940049,88.91758747705036,18389.295551692343,3711.234368206913,17367.14078167076,high (5–6)
696,4,0,15,7,2016,0,3,1.776972578268639,1.776972578268639,1.0,7.280595976059764,2.223027421731361,5.223027421731361,2.5923241927562133,1.6643110274399522,5.0,3.181907025782502,19109.563221003766,123.83454113259704,143.00724679558226,22789.753454416645,3421.7759238044027,24514.47904233874,high (5–6)
697,1,0,13,6,2015,0,3,2.163188360800481,1.9184058195997595,3.755217458799279,3.0,1.0,3.0,1.6938647268000802,1.4445005892908032,4.163188360800481,3.239089039771291,22555.76854665244,130.14231852560337,127.20304287080648,17546.75597891652,4169.743894516559,21694.262148197475,high (5–6)
698,3,0,3,9,2014,0,3,3.0,3.0051848627739868,1.0155545883219603,4.005184862773987,6.005184862773987,0.0,2.678764679805969,0.8238015236172402,3.025924313869934,3.001481389363996,18269.26355749124,121.24368855037739,137.05703349051385,17711.692608069006,2013.212708366939,19996.418181598816,high (5–6)
699,4,0,23,6,2014,0,3,1.7442111701027279,5.255788829897272,1.627894414948636,5.0,2.372105585051364,1.4884223402054557,3.5038592199315146,1.9035137892437581,5.883683244845908,2.970074544182986,22034.73834088119,154.83737260566772,141.25578882989728,20823.06282783332,3173.8108560917753,22322.287046507616,high (5–6)
700,1,0,3,7,2014,0,3,4.0,2.0,1.777095814048169,2.0,1.1942739535120421,0.0,3.0,1.0601129514232503,4.388547907024084,3.1706105647874345,17198.32066617168,129.79958837292148,105.66257488428901,16735.597939341824,5313.118085281856,8391.05674620832,high (5–6)
701,5,1,5,7,2014,0,3,2.1418818339998555,5.8581181660001445,1.9290590830000722,3.8581181660001445,2.212822750999783,0.07094091699992766,4.262392416333405,1.579379184244391,5.8581181660001445,2.734554547714265,20577.477285661964,158.2196499130008,139.7803500869992,21343.958438225636,2761.748083075731,22477.62096390304,high (5–6)
702,3,0,6,6,2014,0,3,2.3967838272138886,3.3967838272138886,6.4128646911444465,4.396783827213889,3.983919136069442,0.0,3.592495596832406,2.395343552167668,8.0,2.682498112928174,19643.93788184896,163.77748679049722,138.3485412354222,18698.257278479534,2483.916968008281,21413.613324164107,high (5–6)
